store_code,sku,sale_date,units_sold,unit_price,promotion_code
MANNHEIM-02,DIY-012,2025-02-09,23,45.50,
MANNHEIM-02,DIY-012,2025-02-10,20,45.50,
MANNHEIM-02,DIY-012,2025-02-11,22,45.50,
MANNHEIM-02,DIY-012,2025-02-12,21,45.50,
MANNHEIM-02,DIY-012,2025-02-13,21,45.50,
MANNHEIM-02,DIY-012,2025-02-14,20,45.50,
MANNHEIM-02,DIY-012,2025-02-15,20,45.50,
MANNHEIM-02,DIY-012,2025-02-16,23,45.50,
MANNHEIM-02,DIY-012,2025-02-17,24,45.50,
MANNHEIM-02,DIY-012,2025-02-18,20,45.50,
MANNHEIM-02,DIY-012,2025-02-19,21,45.50,
MANNHEIM-02,DIY-012,2025-02-20,20,45.50,
MANNHEIM-02,DIY-012,2025-02-21,24,45.50,
MANNHEIM-02,DIY-012,2025-02-22,22,45.50,
MANNHEIM-02,DIY-012,2025-02-23,22,45.50,
MANNHEIM-02,DIY-012,2025-02-24,22,45.50,
MANNHEIM-02,DIY-012,2025-02-25,23,45.50,
MANNHEIM-02,DIY-012,2025-02-26,22,45.50,
MANNHEIM-02,DIY-012,2025-02-27,24,45.50,
MANNHEIM-02,DIY-012,2025-02-28,24,45.50,
MANNHEIM-02,DIY-012,2025-03-01,24,45.50,
MANNHEIM-02,DIY-012,2025-03-02,22,45.50,
MANNHEIM-02,DIY-012,2025-03-03,21,45.50,
MANNHEIM-02,DIY-012,2025-03-04,23,45.50,
MANNHEIM-02,DIY-012,2025-03-05,21,45.50,
MANNHEIM-02,DIY-012,2025-03-06,22,45.50,
MANNHEIM-02,DIY-012,2025-03-07,24,45.50,
MANNHEIM-02,DIY-012,2025-03-08,21,45.50,
MANNHEIM-02,DIY-012,2025-03-09,21,45.50,
MANNHEIM-02,DIY-012,2025-03-10,20,45.50,
MANNHEIM-02,DIY-012,2025-03-11,24,45.50,
MANNHEIM-02,DIY-012,2025-03-12,22,45.50,
MANNHEIM-02,DIY-012,2025-03-13,24,45.50,
MANNHEIM-02,DIY-012,2025-03-14,20,45.50,
MANNHEIM-02,DIY-012,2025-03-15,20,45.50,
MANNHEIM-02,DIY-012,2025-03-16,23,45.50,
MANNHEIM-02,DIY-012,2025-03-17,22,45.50,
MANNHEIM-02,DIY-012,2025-03-18,21,45.50,
MANNHEIM-02,DIY-012,2025-03-19,22,45.50,
MANNHEIM-02,DIY-012,2025-03-20,24,45.50,
MANNHEIM-02,DIY-012,2025-03-21,22,45.50,
MANNHEIM-02,DIY-012,2025-03-22,24,45.50,
MANNHEIM-02,DIY-012,2025-03-23,20,45.50,
MANNHEIM-02,DIY-012,2025-03-24,22,45.50,
MANNHEIM-02,DIY-012,2025-03-25,21,45.50,
MANNHEIM-02,DIY-012,2025-03-26,22,45.50,
MANNHEIM-02,DIY-012,2025-03-27,20,45.50,
MANNHEIM-02,DIY-012,2025-03-28,20,45.50,
MANNHEIM-02,DIY-012,2025-03-29,21,45.50,
MANNHEIM-02,DIY-012,2025-03-30,21,45.50,
MANNHEIM-02,DIY-012,2025-03-31,21,45.50,
MANNHEIM-02,DIY-012,2025-04-01,24,45.50,
MANNHEIM-02,DIY-012,2025-04-02,24,45.50,
MANNHEIM-02,DIY-012,2025-04-03,23,45.50,
MANNHEIM-02,DIY-012,2025-04-04,24,45.50,
MANNHEIM-02,DIY-012,2025-04-05,24,45.50,
MANNHEIM-02,DIY-012,2025-04-06,21,45.50,
MANNHEIM-02,DIY-012,2025-04-07,20,45.50,
MANNHEIM-02,DIY-012,2025-04-08,21,45.50,
MANNHEIM-02,DIY-012,2025-04-09,24,45.50,
MANNHEIM-02,DIY-012,2025-04-10,24,45.50,
MANNHEIM-02,DIY-012,2025-04-11,20,45.50,
MANNHEIM-02,DIY-012,2025-04-12,24,45.50,
MANNHEIM-02,DIY-012,2025-04-13,21,45.50,
MANNHEIM-02,DIY-012,2025-04-14,22,45.50,
MANNHEIM-02,DIY-012,2025-04-15,22,45.50,
MANNHEIM-02,DIY-012,2025-04-16,21,45.50,
MANNHEIM-02,DIY-012,2025-04-17,24,45.50,
MANNHEIM-02,DIY-012,2025-04-18,22,45.50,
MANNHEIM-02,DIY-012,2025-04-19,21,45.50,
MANNHEIM-02,DIY-012,2025-04-20,21,45.50,
MANNHEIM-02,DIY-012,2025-04-21,20,45.50,
MANNHEIM-02,DIY-012,2025-04-22,24,45.50,
MANNHEIM-02,DIY-012,2025-04-23,21,45.50,
MANNHEIM-02,DIY-012,2025-04-24,21,45.50,
MANNHEIM-02,DIY-012,2025-04-25,24,45.50,
MANNHEIM-02,DIY-012,2025-04-26,23,45.50,
MANNHEIM-02,DIY-012,2025-04-27,22,45.50,
MANNHEIM-02,DIY-012,2025-04-28,22,45.50,
MANNHEIM-02,DIY-012,2025-04-29,22,45.50,
MANNHEIM-02,DIY-012,2025-04-30,20,45.50,
MANNHEIM-02,DIY-013,2025-01-01,23,48.50,
MANNHEIM-02,DIY-013,2025-01-02,25,48.50,
MANNHEIM-02,DIY-013,2025-01-03,21,48.50,
MANNHEIM-02,DIY-013,2025-01-04,22,48.50,
MANNHEIM-02,DIY-013,2025-01-05,23,48.50,
MANNHEIM-02,DIY-013,2025-01-06,24,48.50,
MANNHEIM-02,DIY-013,2025-01-07,25,48.50,
MANNHEIM-02,DIY-013,2025-01-08,23,48.50,
MANNHEIM-02,DIY-013,2025-01-09,21,48.50,
MANNHEIM-02,DIY-013,2025-01-10,22,48.50,
MANNHEIM-02,DIY-013,2025-01-11,24,48.50,
MANNHEIM-02,DIY-013,2025-01-12,22,48.50,
MANNHEIM-02,DIY-013,2025-01-13,22,48.50,
MANNHEIM-02,DIY-013,2025-01-14,21,48.50,
MANNHEIM-02,DIY-013,2025-01-15,23,48.50,
MANNHEIM-02,DIY-013,2025-01-16,22,48.50,
MANNHEIM-02,DIY-013,2025-01-17,25,48.50,
MANNHEIM-02,DIY-013,2025-01-18,23,48.50,
MANNHEIM-02,DIY-013,2025-01-19,24,48.50,
MANNHEIM-02,DIY-013,2025-01-20,21,48.50,
MANNHEIM-02,DIY-013,2025-01-21,25,48.50,
MANNHEIM-02,DIY-013,2025-01-22,21,48.50,
MANNHEIM-02,DIY-013,2025-01-23,23,48.50,
MANNHEIM-02,DIY-013,2025-01-24,23,48.50,
MANNHEIM-02,DIY-013,2025-01-25,24,48.50,
MANNHEIM-02,DIY-013,2025-01-26,24,48.50,
MANNHEIM-02,DIY-013,2025-01-27,21,48.50,
MANNHEIM-02,DIY-013,2025-01-28,23,48.50,
MANNHEIM-02,DIY-013,2025-01-29,21,48.50,
MANNHEIM-02,DIY-013,2025-01-30,24,48.50,
MANNHEIM-02,DIY-013,2025-01-31,24,48.50,
MANNHEIM-02,DIY-013,2025-02-01,21,48.50,
MANNHEIM-02,DIY-013,2025-02-02,21,48.50,
MANNHEIM-02,DIY-013,2025-02-03,22,48.50,
MANNHEIM-02,DIY-013,2025-02-04,25,48.50,
MANNHEIM-02,DIY-013,2025-02-05,23,48.50,
MANNHEIM-02,DIY-013,2025-02-06,22,48.50,
MANNHEIM-02,DIY-013,2025-02-07,23,48.50,
MANNHEIM-02,DIY-013,2025-02-08,23,48.50,
MANNHEIM-02,DIY-013,2025-02-09,23,48.50,
MANNHEIM-02,DIY-013,2025-02-10,25,48.50,
MANNHEIM-02,DIY-013,2025-02-11,23,48.50,
MANNHEIM-02,DIY-013,2025-02-12,24,48.50,
MANNHEIM-02,DIY-013,2025-02-13,24,48.50,
MANNHEIM-02,DIY-013,2025-02-14,21,48.50,
MANNHEIM-02,DIY-013,2025-02-15,23,48.50,
MANNHEIM-02,DIY-013,2025-02-16,22,48.50,
MANNHEIM-02,DIY-013,2025-02-17,21,48.50,
MANNHEIM-02,DIY-013,2025-02-18,21,48.50,
MANNHEIM-02,DIY-013,2025-02-19,24,48.50,
MANNHEIM-02,DIY-013,2025-02-20,22,48.50,
MANNHEIM-02,DIY-013,2025-02-21,25,48.50,
MANNHEIM-02,DIY-013,2025-02-22,25,48.50,
MANNHEIM-02,DIY-013,2025-02-23,23,48.50,
MANNHEIM-02,DIY-013,2025-02-24,21,48.50,
MANNHEIM-02,DIY-013,2025-02-25,23,48.50,
MANNHEIM-02,DIY-013,2025-02-26,22,48.50,
MANNHEIM-02,DIY-013,2025-02-27,24,48.50,
MANNHEIM-02,DIY-013,2025-02-28,23,48.50,
MANNHEIM-02,DIY-013,2025-03-01,21,48.50,
MANNHEIM-02,DIY-013,2025-03-02,24,48.50,
MANNHEIM-02,DIY-013,2025-03-03,21,48.50,
MANNHEIM-02,DIY-013,2025-03-04,25,48.50,
MANNHEIM-02,DIY-013,2025-03-05,23,48.50,
MANNHEIM-02,DIY-013,2025-03-06,25,48.50,
MANNHEIM-02,DIY-013,2025-03-07,25,48.50,
MANNHEIM-02,DIY-013,2025-03-08,24,48.50,
MANNHEIM-02,DIY-013,2025-03-09,21,48.50,
MANNHEIM-02,DIY-013,2025-03-10,25,48.50,
MANNHEIM-02,DIY-013,2025-03-11,21,48.50,
MANNHEIM-02,DIY-013,2025-03-12,25,48.50,
MANNHEIM-02,DIY-013,2025-03-13,22,48.50,
MANNHEIM-02,DIY-013,2025-03-14,24,48.50,
MANNHEIM-02,DIY-013,2025-03-15,24,48.50,
MANNHEIM-02,DIY-013,2025-03-16,21,48.50,
MANNHEIM-02,DIY-013,2025-03-17,24,48.50,
MANNHEIM-02,DIY-013,2025-03-18,21,48.50,
MANNHEIM-02,DIY-013,2025-03-19,22,48.50,
MANNHEIM-02,DIY-013,2025-03-20,23,48.50,
MANNHEIM-02,DIY-013,2025-03-21,25,48.50,
MANNHEIM-02,DIY-013,2025-03-22,23,48.50,
MANNHEIM-02,DIY-013,2025-03-23,22,48.50,
MANNHEIM-02,DIY-013,2025-03-24,21,48.50,
MANNHEIM-02,DIY-013,2025-03-25,21,48.50,
MANNHEIM-02,DIY-013,2025-03-26,22,48.50,
MANNHEIM-02,DIY-013,2025-03-27,23,48.50,
MANNHEIM-02,DIY-013,2025-03-28,25,48.50,
MANNHEIM-02,DIY-013,2025-03-29,24,48.50,
MANNHEIM-02,DIY-013,2025-03-30,24,48.50,
MANNHEIM-02,DIY-013,2025-03-31,21,48.50,
MANNHEIM-02,DIY-013,2025-04-01,21,48.50,
MANNHEIM-02,DIY-013,2025-04-02,22,48.50,
MANNHEIM-02,DIY-013,2025-04-03,24,48.50,
MANNHEIM-02,DIY-013,2025-04-04,21,48.50,
MANNHEIM-02,DIY-013,2025-04-05,22,48.50,
MANNHEIM-02,DIY-013,2025-04-06,22,48.50,
MANNHEIM-02,DIY-013,2025-04-07,23,48.50,
MANNHEIM-02,DIY-013,2025-04-08,25,48.50,
MANNHEIM-02,DIY-013,2025-04-09,21,48.50,
MANNHEIM-02,DIY-013,2025-04-10,21,48.50,
MANNHEIM-02,DIY-013,2025-04-11,21,48.50,
MANNHEIM-02,DIY-013,2025-04-12,21,48.50,
MANNHEIM-02,DIY-013,2025-04-13,23,48.50,
MANNHEIM-02,DIY-013,2025-04-14,24,48.50,
MANNHEIM-02,DIY-013,2025-04-15,21,48.50,
MANNHEIM-02,DIY-013,2025-04-16,24,48.50,
MANNHEIM-02,DIY-013,2025-04-17,23,48.50,
MANNHEIM-02,DIY-013,2025-04-18,21,48.50,
MANNHEIM-02,DIY-013,2025-04-19,23,48.50,
MANNHEIM-02,DIY-013,2025-04-20,23,48.50,
MANNHEIM-02,DIY-013,2025-04-21,22,48.50,
MANNHEIM-02,DIY-013,2025-04-22,25,48.50,
MANNHEIM-02,DIY-013,2025-04-23,22,48.50,
MANNHEIM-02,DIY-013,2025-04-24,23,48.50,
MANNHEIM-02,DIY-013,2025-04-25,25,48.50,
MANNHEIM-02,DIY-013,2025-04-26,22,48.50,
MANNHEIM-02,DIY-013,2025-04-27,23,48.50,
MANNHEIM-02,DIY-013,2025-04-28,24,48.50,
MANNHEIM-02,DIY-013,2025-04-29,23,48.50,
MANNHEIM-02,DIY-013,2025-04-30,24,48.50,
MANNHEIM-02,DIY-014,2025-01-01,25,51.50,
MANNHEIM-02,DIY-014,2025-01-02,25,51.50,
MANNHEIM-02,DIY-014,2025-01-03,24,51.50,
MANNHEIM-02,DIY-014,2025-01-04,25,51.50,
MANNHEIM-02,DIY-014,2025-01-05,22,51.50,
MANNHEIM-02,DIY-014,2025-01-06,26,51.50,
MANNHEIM-02,DIY-014,2025-01-07,23,51.50,
MANNHEIM-02,DIY-014,2025-01-08,26,51.50,
MANNHEIM-02,DIY-014,2025-01-09,24,51.50,
MANNHEIM-02,DIY-014,2025-01-10,23,51.50,
MANNHEIM-02,DIY-014,2025-01-11,22,51.50,
MANNHEIM-02,DIY-014,2025-01-12,22,51.50,
MANNHEIM-02,DIY-014,2025-01-13,25,51.50,
MANNHEIM-02,DIY-014,2025-01-14,26,51.50,
MANNHEIM-02,DIY-014,2025-01-15,23,51.50,
MANNHEIM-02,DIY-014,2025-01-16,22,51.50,
MANNHEIM-02,DIY-014,2025-01-17,25,51.50,
MANNHEIM-02,DIY-014,2025-01-18,25,51.50,
MANNHEIM-02,DIY-014,2025-01-19,24,51.50,
MANNHEIM-02,DIY-014,2025-01-20,26,51.50,
MANNHEIM-02,DIY-014,2025-01-21,25,51.50,
MANNHEIM-02,DIY-014,2025-01-22,26,51.50,
MANNHEIM-02,DIY-014,2025-01-23,26,51.50,
MANNHEIM-02,DIY-014,2025-01-24,23,51.50,
MANNHEIM-02,DIY-014,2025-01-25,26,51.50,
MANNHEIM-02,DIY-014,2025-01-26,25,51.50,
MANNHEIM-02,DIY-014,2025-01-27,22,51.50,
MANNHEIM-02,DIY-014,2025-01-28,24,51.50,
MANNHEIM-02,DIY-014,2025-01-29,24,51.50,
MANNHEIM-02,DIY-014,2025-01-30,25,51.50,
MANNHEIM-02,DIY-014,2025-01-31,25,51.50,
MANNHEIM-02,DIY-014,2025-02-01,26,51.50,
MANNHEIM-02,DIY-014,2025-02-02,22,51.50,
MANNHEIM-02,DIY-014,2025-02-03,25,51.50,
MANNHEIM-02,DIY-014,2025-02-04,25,51.50,
MANNHEIM-02,DIY-014,2025-02-05,26,51.50,
MANNHEIM-02,DIY-014,2025-02-06,24,51.50,
MANNHEIM-02,DIY-014,2025-02-07,25,51.50,
MANNHEIM-02,DIY-014,2025-02-08,25,51.50,
MANNHEIM-02,DIY-014,2025-02-09,25,51.50,
MANNHEIM-02,DIY-014,2025-02-10,24,51.50,
MANNHEIM-02,DIY-014,2025-02-11,25,51.50,
MANNHEIM-02,DIY-014,2025-02-12,26,51.50,
MANNHEIM-02,DIY-014,2025-02-13,24,51.50,
MANNHEIM-02,DIY-014,2025-02-14,22,51.50,
MANNHEIM-02,DIY-014,2025-02-15,23,51.50,
MANNHEIM-02,DIY-014,2025-02-16,22,51.50,
MANNHEIM-02,DIY-014,2025-02-17,23,51.50,
MANNHEIM-02,DIY-014,2025-02-18,26,51.50,
MANNHEIM-02,DIY-014,2025-02-19,26,51.50,
MANNHEIM-02,DIY-014,2025-02-20,25,51.50,
MANNHEIM-02,DIY-014,2025-02-21,26,51.50,
MANNHEIM-02,DIY-014,2025-02-22,22,51.50,
MANNHEIM-02,DIY-014,2025-02-23,26,51.50,
MANNHEIM-02,DIY-014,2025-02-24,23,51.50,
MANNHEIM-02,DIY-014,2025-02-25,22,51.50,
MANNHEIM-02,DIY-014,2025-02-26,26,51.50,
MANNHEIM-02,DIY-014,2025-02-27,23,51.50,
MANNHEIM-02,DIY-014,2025-02-28,22,51.50,
MANNHEIM-02,DIY-014,2025-03-01,24,51.50,
MANNHEIM-02,DIY-014,2025-03-02,26,51.50,
MANNHEIM-02,DIY-014,2025-03-03,25,51.50,
MANNHEIM-02,DIY-014,2025-03-04,23,51.50,
MANNHEIM-02,DIY-014,2025-03-05,24,51.50,
MANNHEIM-02,DIY-014,2025-03-06,26,51.50,
MANNHEIM-02,DIY-014,2025-03-07,26,51.50,
MANNHEIM-02,DIY-014,2025-03-08,26,51.50,
MANNHEIM-02,DIY-014,2025-03-09,26,51.50,
MANNHEIM-02,DIY-014,2025-03-10,26,51.50,
MANNHEIM-02,DIY-014,2025-03-11,25,51.50,
MANNHEIM-02,DIY-014,2025-03-12,25,51.50,
MANNHEIM-02,DIY-014,2025-03-13,26,51.50,
MANNHEIM-02,DIY-014,2025-03-14,25,51.50,
MANNHEIM-02,DIY-014,2025-03-15,22,51.50,
MANNHEIM-02,DIY-014,2025-03-16,22,51.50,
MANNHEIM-02,DIY-014,2025-03-17,22,51.50,
MANNHEIM-02,DIY-014,2025-03-18,26,51.50,
MANNHEIM-02,DIY-014,2025-03-19,25,51.50,
MANNHEIM-02,DIY-014,2025-03-20,25,51.50,
MANNHEIM-02,DIY-014,2025-03-21,25,51.50,
MANNHEIM-02,DIY-014,2025-03-22,23,51.50,
MANNHEIM-02,DIY-014,2025-03-23,26,51.50,
MANNHEIM-02,DIY-014,2025-03-24,23,51.50,
MANNHEIM-02,DIY-014,2025-03-25,24,51.50,
MANNHEIM-02,DIY-014,2025-03-26,24,51.50,
MANNHEIM-02,DIY-014,2025-03-27,26,51.50,
MANNHEIM-02,DIY-014,2025-03-28,24,51.50,
MANNHEIM-02,DIY-014,2025-03-29,22,51.50,
MANNHEIM-02,DIY-014,2025-03-30,24,51.50,
MANNHEIM-02,DIY-014,2025-03-31,22,51.50,
MANNHEIM-02,DIY-014,2025-04-01,22,51.50,
MANNHEIM-02,DIY-014,2025-04-02,24,51.50,
MANNHEIM-02,DIY-014,2025-04-03,26,51.50,
MANNHEIM-02,DIY-014,2025-04-04,25,51.50,
MANNHEIM-02,DIY-014,2025-04-05,22,51.50,
MANNHEIM-02,DIY-014,2025-04-06,25,51.50,
MANNHEIM-02,DIY-014,2025-04-07,22,51.50,
MANNHEIM-02,DIY-014,2025-04-08,25,51.50,
MANNHEIM-02,DIY-014,2025-04-09,22,51.50,
MANNHEIM-02,DIY-014,2025-04-10,23,51.50,
MANNHEIM-02,DIY-014,2025-04-11,25,51.50,
MANNHEIM-02,DIY-014,2025-04-12,23,51.50,
MANNHEIM-02,DIY-014,2025-04-13,23,51.50,
MANNHEIM-02,DIY-014,2025-04-14,22,51.50,
MANNHEIM-02,DIY-014,2025-04-15,23,51.50,
MANNHEIM-02,DIY-014,2025-04-16,26,51.50,
MANNHEIM-02,DIY-014,2025-04-17,23,51.50,
MANNHEIM-02,DIY-014,2025-04-18,26,51.50,
MANNHEIM-02,DIY-014,2025-04-19,22,51.50,
MANNHEIM-02,DIY-014,2025-04-20,24,51.50,
MANNHEIM-02,DIY-014,2025-04-21,25,51.50,
MANNHEIM-02,DIY-014,2025-04-22,25,51.50,
MANNHEIM-02,DIY-014,2025-04-23,26,51.50,
MANNHEIM-02,DIY-014,2025-04-24,25,51.50,
MANNHEIM-02,DIY-014,2025-04-25,25,51.50,
MANNHEIM-02,DIY-014,2025-04-26,24,51.50,
MANNHEIM-02,DIY-014,2025-04-27,22,51.50,
MANNHEIM-02,DIY-014,2025-04-28,22,51.50,
MANNHEIM-02,DIY-014,2025-04-29,22,51.50,
MANNHEIM-02,DIY-014,2025-04-30,25,51.50,
MANNHEIM-02,DIY-015,2025-01-01,24,54.50,
MANNHEIM-02,DIY-015,2025-01-02,24,54.50,
MANNHEIM-02,DIY-015,2025-01-03,25,54.50,
MANNHEIM-02,DIY-015,2025-01-04,27,54.50,
MANNHEIM-02,DIY-015,2025-01-05,26,54.50,
MANNHEIM-02,DIY-015,2025-01-06,24,54.50,
MANNHEIM-02,DIY-015,2025-01-07,23,54.50,
MANNHEIM-02,DIY-015,2025-01-08,26,54.50,
MANNHEIM-02,DIY-015,2025-01-09,23,54.50,
MANNHEIM-02,DIY-015,2025-01-10,26,54.50,
MANNHEIM-02,DIY-015,2025-01-11,26,54.50,
MANNHEIM-02,DIY-015,2025-01-12,23,54.50,
MANNHEIM-02,DIY-015,2025-01-13,23,54.50,
MANNHEIM-02,DIY-015,2025-01-14,26,54.50,
MANNHEIM-02,DIY-015,2025-01-15,23,54.50,
MANNHEIM-02,DIY-015,2025-01-16,24,54.50,
MANNHEIM-02,DIY-015,2025-01-17,26,54.50,
MANNHEIM-02,DIY-015,2025-01-18,26,54.50,
MANNHEIM-02,DIY-015,2025-01-19,27,54.50,
MANNHEIM-02,DIY-015,2025-01-20,27,54.50,
MANNHEIM-02,DIY-015,2025-01-21,23,54.50,
MANNHEIM-02,DIY-015,2025-01-22,24,54.50,
MANNHEIM-02,DIY-015,2025-01-23,26,54.50,
MANNHEIM-02,DIY-015,2025-01-24,26,54.50,
MANNHEIM-02,DIY-015,2025-01-25,27,54.50,
MANNHEIM-02,DIY-015,2025-01-26,24,54.50,
MANNHEIM-02,DIY-015,2025-01-27,23,54.50,
MANNHEIM-02,DIY-015,2025-01-28,27,54.50,
MANNHEIM-02,DIY-015,2025-01-29,26,54.50,
MANNHEIM-02,DIY-015,2025-01-30,23,54.50,
MANNHEIM-02,DIY-015,2025-01-31,26,54.50,
MANNHEIM-02,DIY-015,2025-02-01,26,54.50,
MANNHEIM-02,DIY-015,2025-02-02,24,54.50,
MANNHEIM-02,DIY-015,2025-02-03,24,54.50,
MANNHEIM-02,DIY-015,2025-02-04,24,54.50,
MANNHEIM-02,DIY-015,2025-02-05,23,54.50,
MANNHEIM-02,DIY-015,2025-02-06,23,54.50,
MANNHEIM-02,DIY-015,2025-02-07,25,54.50,
MANNHEIM-02,DIY-015,2025-02-08,24,54.50,
MANNHEIM-02,DIY-015,2025-02-09,25,54.50,
MANNHEIM-02,DIY-015,2025-02-10,25,54.50,
MANNHEIM-02,DIY-015,2025-02-11,25,54.50,
MANNHEIM-02,DIY-015,2025-02-12,23,54.50,
MANNHEIM-02,DIY-015,2025-02-13,24,54.50,
MANNHEIM-02,DIY-015,2025-02-14,26,54.50,
MANNHEIM-02,DIY-015,2025-02-15,26,54.50,
MANNHEIM-02,DIY-015,2025-02-16,24,54.50,
MANNHEIM-02,DIY-015,2025-02-17,26,54.50,
MANNHEIM-02,DIY-015,2025-02-18,27,54.50,
MANNHEIM-02,DIY-015,2025-02-19,25,54.50,
MANNHEIM-02,DIY-015,2025-02-20,27,54.50,
MANNHEIM-02,DIY-015,2025-02-21,23,54.50,
MANNHEIM-02,DIY-015,2025-02-22,24,54.50,
MANNHEIM-02,DIY-015,2025-02-23,26,54.50,
MANNHEIM-02,DIY-015,2025-02-24,24,54.50,
MANNHEIM-02,DIY-015,2025-02-25,26,54.50,
MANNHEIM-02,DIY-015,2025-02-26,25,54.50,
MANNHEIM-02,DIY-015,2025-02-27,25,54.50,
MANNHEIM-02,DIY-015,2025-02-28,24,54.50,
MANNHEIM-02,DIY-015,2025-03-01,27,54.50,
MANNHEIM-02,DIY-015,2025-03-02,24,54.50,
MANNHEIM-02,DIY-015,2025-03-03,27,54.50,
MANNHEIM-02,DIY-015,2025-03-04,27,54.50,
MANNHEIM-02,DIY-015,2025-03-05,26,54.50,
MANNHEIM-02,DIY-015,2025-03-06,25,54.50,
MANNHEIM-02,DIY-015,2025-03-07,23,54.50,
MANNHEIM-02,DIY-015,2025-03-08,25,54.50,
MANNHEIM-02,DIY-015,2025-03-09,26,54.50,
MANNHEIM-02,DIY-015,2025-03-10,27,54.50,
MANNHEIM-02,DIY-015,2025-03-11,24,54.50,
MANNHEIM-02,DIY-015,2025-03-12,27,54.50,
MANNHEIM-02,DIY-015,2025-03-13,27,54.50,
MANNHEIM-02,DIY-015,2025-03-14,26,54.50,
MANNHEIM-02,DIY-015,2025-03-15,27,54.50,
MANNHEIM-02,DIY-015,2025-03-16,24,54.50,
MANNHEIM-02,DIY-015,2025-03-17,26,54.50,
MANNHEIM-02,DIY-015,2025-03-18,23,54.50,
MANNHEIM-02,DIY-015,2025-03-19,24,54.50,
MANNHEIM-02,DIY-015,2025-03-20,23,54.50,
MANNHEIM-02,DIY-015,2025-03-21,26,54.50,
MANNHEIM-02,DIY-015,2025-03-22,26,54.50,
MANNHEIM-02,DIY-015,2025-03-23,27,54.50,
MANNHEIM-02,DIY-015,2025-03-24,24,54.50,
MANNHEIM-02,DIY-015,2025-03-25,25,54.50,
MANNHEIM-02,DIY-015,2025-03-26,23,54.50,
MANNHEIM-02,DIY-015,2025-03-27,26,54.50,
MANNHEIM-02,DIY-015,2025-03-28,26,54.50,
MANNHEIM-02,DIY-015,2025-03-29,23,54.50,
MANNHEIM-02,DIY-015,2025-03-30,27,54.50,
MANNHEIM-02,DIY-015,2025-03-31,25,54.50,
MANNHEIM-02,DIY-015,2025-04-01,24,54.50,
MANNHEIM-02,DIY-015,2025-04-02,25,54.50,
MANNHEIM-02,DIY-015,2025-04-03,26,54.50,
MANNHEIM-02,DIY-015,2025-04-04,27,54.50,
MANNHEIM-02,DIY-015,2025-04-05,23,54.50,
MANNHEIM-02,DIY-015,2025-04-06,26,54.50,
MANNHEIM-02,DIY-015,2025-04-07,27,54.50,
MANNHEIM-02,DIY-015,2025-04-08,26,54.50,
MANNHEIM-02,DIY-015,2025-04-09,23,54.50,
MANNHEIM-02,DIY-015,2025-04-10,23,54.50,
MANNHEIM-02,DIY-015,2025-04-11,25,54.50,
MANNHEIM-02,DIY-015,2025-04-12,26,54.50,
MANNHEIM-02,DIY-015,2025-04-13,24,54.50,
MANNHEIM-02,DIY-015,2025-04-14,27,54.50,
MANNHEIM-02,DIY-015,2025-04-15,23,54.50,
MANNHEIM-02,DIY-015,2025-04-16,27,54.50,
MANNHEIM-02,DIY-015,2025-04-17,25,54.50,
MANNHEIM-02,DIY-015,2025-04-18,24,54.50,
MANNHEIM-02,DIY-015,2025-04-19,24,54.50,
MANNHEIM-02,DIY-015,2025-04-20,27,54.50,
MANNHEIM-02,DIY-015,2025-04-21,26,54.50,
MANNHEIM-02,DIY-015,2025-04-22,26,54.50,
MANNHEIM-02,DIY-015,2025-04-23,24,54.50,
MANNHEIM-02,DIY-015,2025-04-24,23,54.50,
MANNHEIM-02,DIY-015,2025-04-25,24,54.50,
MANNHEIM-02,DIY-015,2025-04-26,24,54.50,
MANNHEIM-02,DIY-015,2025-04-27,24,54.50,
MANNHEIM-02,DIY-015,2025-04-28,24,54.50,
MANNHEIM-02,DIY-015,2025-04-29,26,54.50,
MANNHEIM-02,DIY-015,2025-04-30,23,54.50,
MANNHEIM-02,DIY-016,2025-01-01,25,57.50,
MANNHEIM-02,DIY-016,2025-01-02,28,57.50,
MANNHEIM-02,DIY-016,2025-01-03,26,57.50,
MANNHEIM-02,DIY-016,2025-01-04,25,57.50,
MANNHEIM-02,DIY-016,2025-01-05,24,57.50,
MANNHEIM-02,DIY-016,2025-01-06,28,57.50,
MANNHEIM-02,DIY-016,2025-01-07,25,57.50,
MANNHEIM-02,DIY-016,2025-01-08,26,57.50,
MANNHEIM-02,DIY-016,2025-01-09,25,57.50,
MANNHEIM-02,DIY-016,2025-01-10,24,57.50,
MANNHEIM-02,DIY-016,2025-01-11,27,57.50,
MANNHEIM-02,DIY-016,2025-01-12,27,57.50,
MANNHEIM-02,DIY-016,2025-01-13,27,57.50,
MANNHEIM-02,DIY-016,2025-01-14,27,57.50,
MANNHEIM-02,DIY-016,2025-01-15,24,57.50,
MANNHEIM-02,DIY-016,2025-01-16,27,57.50,
MANNHEIM-02,DIY-016,2025-01-17,25,57.50,
MANNHEIM-02,DIY-016,2025-01-18,25,57.50,
MANNHEIM-02,DIY-016,2025-01-19,24,57.50,
MANNHEIM-02,DIY-016,2025-01-20,27,57.50,
MANNHEIM-02,DIY-016,2025-01-21,24,57.50,
MANNHEIM-02,DIY-016,2025-01-22,28,57.50,
MANNHEIM-02,DIY-016,2025-01-23,27,57.50,
MANNHEIM-02,DIY-016,2025-01-24,27,57.50,
